customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2769-GEG,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.92,2272.26,No
9559-PZL,Female,0,No,Yes,16,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),65.17,1066.05,No
5124-QWA,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,72.04,3140.04,Yes
6734-UBI,Female,1,No,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.3,4068.77,No
7956-KJC,Female,1,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,73.45,4505.29,No
6195-RXL,Female,0,No,No,36,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.85,2792.25,Yes
5740-NPC,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,67.42,0.0,Yes
8267-BUP,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,38.97,808.98,Yes
6659-LAD,Female,0,No,Yes,62,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.22,4029.7,No
8867-JQK,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,45.85,1742.09,No
5902-LWY,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),50.06,2293.38,Yes
4389-QCZ,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.84,3300.01,No
3309-BXC,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),74.45,829.58,Yes
8112-FMZ,Male,0,No,Yes,65,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,68.66,4481.33,No
8388-BWR,Male,0,Yes,Yes,56,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,52.2,2956.41,No
8199-JZK,Male,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.91,3760.66,No
9631-VOF,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,53.98,3355.43,No
7011-EZL,Male,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.7,601.09,Yes
9167-JML,Male,0,No,No,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.56,1129.87,Yes
3015-ZEW,Male,0,Yes,No,18,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.27,1205.79,No
2254-DAW,Male,0,No,Yes,67,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,62.96,4256.56,No
7765-UNF,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,758.52,No
5085-VAP,Female,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,61.05,2028.96,Yes
5266-EAI,Female,1,No,No,70,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),66.75,4639.3,No
7209-JZI,Male,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.57,2884.68,No
9011-TFG,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.78,1764.01,No
6758-CGP,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,69.41,4952.5,No
5868-NLB,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.94,513.69,Yes
3318-ZOI,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.61,2207.72,No
7100-MRS,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,79.3,4192.03,No
2641-FAO,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.3,1303.1,No
8163-PRS,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),96.43,964.57,No
5086-TQJ,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,81.9,1843.23,No
8969-OJH,Male,1,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),85.57,3475.37,No
5018-ONP,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.76,1717.33,No
7178-TMX,Male,1,Yes,Yes,8,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,51.36,419.74,No
7423-MHB,Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.24,2016.82,Yes
2097-QBA,Male,0,No,Yes,21,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,47.91,979.77,No
1745-RAV,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),92.3,1394.21,Yes
9835-UTO,Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,88.61,3278.3,Yes
5840-FGF,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.37,1755.24,No
7573-VZK,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.52,3474.21,No
4254-CJN,Male,0,No,No,23,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.33,1172.6,Yes
8657-BKU,Female,1,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.15,1716.29,No
8911-REO,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.64,165.71,No
9222-TDI,Female,0,No,Yes,62,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.45,4373.35,No
7617-SIX,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,72.7,194.91,Yes
8288-JEP,Female,0,No,No,53,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),73.63,3827.13,No
6710-ANZ,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,414.63,No
3587-YMV,Male,0,No,No,27,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,71.53,1882.84,Yes
9637-VTX,Female,0,No,No,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),51.74,59.32,Yes
1523-HZJ,Female,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.2,1965.74,No
7482-IGC,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,67.44,799.99,No
9639-BMF,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.66,3919.48,No
5888-PGG,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.14,2726.34,No
9965-MHN,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,92.04,5555.67,No
6777-CPN,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.63,3536.74,No
7425-VBA,Female,0,Yes,Yes,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.49,1449.43,No
5468-OFG,Female,1,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.88,5274.5,Yes
2100-VNT,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.33,1961.02,No
5077-FLA,Male,0,Yes,No,23,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,49.64,1196.21,No
4420-TIZ,Male,1,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.1,554.15,Yes
1258-GPH,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,67.64,4293.8,No
9193-CMI,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.13,408.27,No
3643-BIB,Female,1,Yes,No,43,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,34.3,1489.74,No
3348-VLG,Female,1,No,Yes,17,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.12,1589.37,Yes
1484-HGL,Male,0,No,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.84,277.33,No
9485-BLM,Female,1,Yes,No,56,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,46.92,2646.93,No
1419-GAS,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.64,854.76,Yes
9811-BUN,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,48.62,2319.33,Yes
3381-QIZ,Female,0,Yes,No,50,No,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.81,2839.0,No
7798-GQX,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64.94,275.25,No
6938-RJQ,Female,0,No,No,12,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),72.18,848.93,Yes
8538-BSF,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.57,2780.52,No
7541-NFZ,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),44.38,1621.31,No
3733-VJD,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),80.43,653.43,No
3741-ZFV,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,60.4,4372.18,No
7063-LQP,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.08,1268.06,Yes
5947-SPB,Male,0,No,No,0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,70.11,0.0,No
9754-ZBA,Female,0,Yes,No,67,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),45.25,3083.91,No
7065-WVP,Female,0,No,No,1,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),53.97,43.93,No
4930-XIX,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,81.32,3286.88,No
5935-OTP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,76.16,5460.16,No
8788-WRJ,Female,1,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),52.79,2171.67,No
6791-ZXW,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,40.11,1651.55,Yes
5793-YJT,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,83.42,2305.5,No
2693-HDJ,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,50.54,439.54,No
4346-GAJ,Male,0,No,No,41,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,38.27,1638.45,No
6745-WWJ,Male,0,Yes,Yes,65,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,43.43,2804.62,No
6774-CZH,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,47.95,274.52,Yes
9318-LPN,Female,1,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.65,3438.98,No
2174-HFS,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.7,1834.78,No
4196-WEN,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.47,1778.44,No
4727-BZQ,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.81,800.7,No
9968-BTU,Male,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.01,2842.34,No
6518-DWN,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.96,409.46,No
9659-BWI,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),104.67,2001.44,No
6858-MMB,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.86,4768.9,No
4373-BLX,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.83,227.7,Yes
2442-BGJ,Female,0,Yes,Yes,32,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),63.51,2046.58,Yes
7884-DQD,Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),51.95,2232.22,No
3841-JNE,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,32.37,288.15,Yes
4353-IGO,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.96,386.45,No
1956-ZNX,Male,0,No,Yes,25,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),43.18,1102.97,No
6661-SAW,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.19,2995.54,No
1342-FEW,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.99,2954.82,No
7749-ITG,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),72.02,4445.34,No
4757-MZB,Male,1,Yes,No,13,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.1,814.6,No
5550-NRK,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.16,27.32,No
5816-BYX,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,81.41,277.3,Yes
2156-EBQ,Female,0,Yes,Yes,43,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.13,1444.05,No
5950-PRL,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.46,1024.72,Yes
8541-FMG,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,71.92,1144.18,Yes
2513-HJA,Male,0,Yes,No,61,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,64.3,3952.51,No
8029-BHJ,Male,1,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.14,5298.8,Yes
8728-PDO,Female,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,84.76,5192.0,Yes
4818-GSB,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.36,761.4,Yes
4208-VRD,Female,0,No,No,45,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.22,2356.28,No
9852-TBW,Male,0,No,Yes,44,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),35.2,1549.92,Yes
1293-MPH,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.07,742.53,No
9570-UML,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),47.46,1891.25,No
5187-LFQ,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,87.81,3362.89,Yes
4286-TAE,Male,0,No,No,28,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,59.35,1633.69,Yes
5719-HVQ,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.26,1716.3,No
8026-TLC,Female,0,Yes,Yes,49,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,63.38,3109.46,Yes
4934-GRY,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.32,1875.74,No
9419-TTZ,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.62,2147.51,No
5487-AXO,Male,0,Yes,No,55,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.65,2515.3,No
9887-VSK,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,68.01,2791.67,No
9133-XYO,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),53.8,1003.32,No
6130-RHD,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.19,1849.57,No
7595-LEY,Female,0,No,No,52,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.51,3296.87,Yes
4006-QKK,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,71.03,5086.04,No
8626-VLN,Male,0,No,Yes,10,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,53.21,472.22,No
6602-CWO,Male,1,No,No,30,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,84.07,2524.31,No
2224-RRQ,Male,0,No,No,67,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.49,2245.31,No
7080-VOC,Female,0,No,No,37,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.6,1032.09,No
9159-LNH,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,87.95,6029.73,Yes
2420-XRL,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.87,0.0,Yes
4752-JZH,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,73.27,97.73,Yes
8320-ADG,Male,1,No,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,57.31,3311.62,No
4359-MEI,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.88,2140.64,No
9139-GAD,Male,0,No,Yes,37,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Mailed check,66.37,2536.42,No
4629-XFP,Male,0,No,Yes,31,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,45.11,1431.08,No
5081-QUB,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.3,2897.8,No
1212-WGL,Female,0,Yes,No,68,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,29.27,2017.76,No
8529-XHY,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,49.64,342.33,Yes
3786-PHI,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.39,1680.33,No
7141-WXP,Male,1,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),72.01,4596.0,No
4380-MZC,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,69.67,3286.47,Yes
2377-TWH,Male,1,Yes,No,28,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),47.45,1310.95,No
4187-HEM,Female,1,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.71,800.35,No
7109-MGM,Female,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.8,4185.67,Yes
2258-LMM,Male,1,No,Yes,34,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.55,2820.06,Yes
2590-GNV,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,68.53,717.2,No
9411-FAI,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.9,1512.92,No
4302-LQG,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,86.06,6017.56,No
5397-BPK,Female,0,Yes,No,19,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.71,1132.6,Yes
1210-XNE,Female,0,No,No,13,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.62,895.39,Yes
6940-VPK,Female,0,No,Yes,49,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),35.64,1762.07,Yes
1382-TCM,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.64,873.21,Yes
